,y,ordToday,homeToday,awayToday,MHOrd,MAOrd,MHLoc,MALoc,MHRes,MARes,AvgH,AvgD,AvgA,y_H1,ord_H1,home_H1,away_H1,FTHG_H1,FTAG_H1,FTR_H1,HTHG_H1,HTAG_H1,HTR_H1,HS_H1,AS_H1,HST_H1,AST_H1,HF_H1,AF_H1,HC_H1,AC_H1,HY_H1,AY_H1,HR_H1,AR_H1,AvgH_H1,AvgD_H1,AvgA_H1,y_H2,ord_H2,home_H2,away_H2,FTHG_H2,FTAG_H2,FTR_H2,HTHG_H2,HTAG_H2,HTR_H2,HS_H2,AS_H2,HST_H2,AST_H2,HF_H2,AF_H2,HC_H2,AC_H2,HY_H2,AY_H2,HR_H2,AR_H2,AvgH_H2,AvgD_H2,AvgA_H2,y_H3,ord_H3,home_H3,away_H3,FTHG_H3,FTAG_H3,FTR_H3,HTHG_H3,HTAG_H3,HTR_H3,HS_H3,AS_H3,HST_H3,AST_H3,HF_H3,AF_H3,HC_H3,AC_H3,HY_H3,AY_H3,HR_H3,AR_H3,AvgH_H3,AvgD_H3,AvgA_H3,y_A1,ord_A1,home_A1,away_A1,FTHG_A1,FTAG_A1,FTR_A1,HTHG_A1,HTAG_A1,HTR_A1,HS_A1,AS_A1,HST_A1,AST_A1,HF_A1,AF_A1,HC_A1,AC_A1,HY_A1,AY_A1,HR_A1,AR_A1,AvgH_A1,AvgD_A1,AvgA_A1,y_A2,ord_A2,home_A2,away_A2,FTHG_A2,FTAG_A2,FTR_A2,HTHG_A2,HTAG_A2,HTR_A2,HS_A2,AS_A2,HST_A2,AST_A2,HF_A2,AF_A2,HC_A2,AC_A2,HY_A2,AY_A2,HR_A2,AR_A2,AvgH_A2,AvgD_A2,AvgA_A2,y_A3,ord_A3,home_A3,away_A3,FTHG_A3,FTAG_A3,FTR_A3,HTHG_A3,HTAG_A3,HTR_A3,HS_A3,AS_A3,HST_A3,AST_A3,HF_A3,AF_A3,HC_A3,AC_A3,HY_A3,AY_A3,HR_A3,AR_A3,AvgH_A3,AvgD_A3,AvgA_A3
438,3,738555,Ein Frankfurt,Hertha,0,0,0,0,0,0,1.49,4.62,6.45,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93,1,738545,Freiburg,Ein Frankfurt,1,1,D,0,1,A,12,4,5,2,15,15,4,3,3,3,0,0,2.55,3.52,2.74,3,738541,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,11,18,3,4,14,10,5,4,2,3,0,0,1.38,5.27,7.97,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18,0,738544,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,20,13,6,4,2,0,0,0,3.05,3.45,2.36,3,738541,Bochum,Hertha,3,1,H,2,0,H,10,10,3,2,13,13,1,6,1,1,0,0,2.39,3.55,2.91
439,1,738555,FC Koln,RB Leipzig,0,1,0,1,0,3,3.95,3.76,1.92,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98,1,738544,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,7,10,9,4,0,1,0,0,1.22,7.4,11.61,3,738541,FC Koln,Werder Bremen,7,1,H,5,1,H,15,4,7,2,10,14,2,2,0,0,0,0,2.23,3.79,3.03,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28,0,738544,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,16,13,1,6,1,1,0,0,5.74,4.37,1.57,1,738540,RB Leipzig,Bayern Munich,1,1,D,0,1,A,10,7,3,2,17,12,3,2,2,3,0,0,3.82,4.13,1.87
440,3,738555,Union Berlin,Mainz,1,1,1,1,3,0,1.98,3.41,4.1,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18,0,738545,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,11,17,5,7,0,0,0,0,2.84,3.28,2.59,3,738541,Union Berlin,Hoffenheim,3,1,H,0,1,A,23,10,5,5,11,13,9,4,2,1,0,0,2.24,3.42,3.28,3,738548,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,17,11,3,2,0,1,0,0,1.71,3.99,4.82,0,738545,Mainz,Dortmund,1,2,A,1,1,D,12,12,4,6,15,7,2,3,2,0,0,0,2.91,3.69,2.34,1,738541,Stuttgart,Mainz,1,1,D,1,1,D,16,12,4,2,15,17,3,5,1,3,0,0,2.41,3.54,2.9
441,1,738555,M'gladbach,Schalke 04,0,0,0,0,0,0,1.54,4.61,5.66,0,738548,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,23,10,4,3,2,1,0,0,2.05,3.93,3.33,3,738545,Augsburg,M'gladbach,1,0,H,0,0,D,14,7,4,2,15,15,3,2,1,2,0,0,3.04,3.56,2.31,0,738542,M'gladbach,Leverkusen,2,3,A,0,2,A,15,13,8,5,12,14,2,3,3,2,0,0,2.71,3.87,2.4,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98,0,738544,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,16,13,1,6,1,1,0,0,5.74,4.37,1.57,3,738541,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,11,18,3,4,14,10,5,4,2,3,0,0,1.38,5.27,7.97
442,0,738556,Stuttgart,Werder Bremen,1,0,0,0,3,0,2.06,3.71,3.45,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28,1,738544,Hoffenheim,Stuttgart,2,2,D,1,1,D,13,8,5,4,12,4,6,4,1,3,0,1,2.15,3.62,3.33,1,738541,Stuttgart,Mainz,1,1,D,1,1,D,16,12,4,2,15,17,3,5,1,3,0,0,2.41,3.54,2.9,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17,0,738545,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,11,17,5,7,0,0,0,0,2.84,3.28,2.59,3,738541,FC Koln,Werder Bremen,7,1,H,5,1,H,15,4,7,2,10,14,2,2,0,0,0,0,2.23,3.79,3.03
443,0,738556,Wolfsburg,Bayern Munich,1,1,0,0,0,3,5.05,4.61,1.59,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17,0,738544,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,20,13,6,4,2,0,0,0,3.05,3.45,2.36,3,738541,Wolfsburg,Freiburg,6,0,H,3,0,H,13,9,11,1,11,12,0,5,1,2,0,0,2.54,3.44,2.8,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93,1,738544,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,7,10,9,4,0,1,0,0,1.22,7.4,11.61,1,738540,RB Leipzig,Bayern Munich,1,1,D,0,1,A,10,7,3,2,17,12,3,2,2,3,0,0,3.82,4.13,1.87
444,1,738561,Schalke 04,Wolfsburg,0,0,0,0,0,0,3.8,3.69,1.97,1,738555,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.54,4.61,5.66,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98,0,738544,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,16,13,1,6,1,1,0,0,5.74,4.37,1.57,0,738556,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,10,9,7,4,2,6,0,1,5.05,4.61,1.59,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17,0,738544,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,20,13,6,4,2,0,0,0,3.05,3.45,2.36
445,3,738562,Bayern Munich,Bochum,0,1,0,1,0,0,1.13,9.68,17.97,0,738556,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,10,9,7,4,2,6,0,1,5.05,4.61,1.59,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93,1,738544,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,7,10,9,4,0,1,0,0,1.22,7.4,11.61,3,738555,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,13,15,6,6,2,3,0,0,2.77,3.59,2.5,3,738548,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,17,11,3,2,0,1,0,0,1.71,3.99,4.82,3,738545,Leverkusen,Bochum,2,0,H,1,0,H,11,9,4,2,15,14,3,4,2,4,0,0,1.44,4.87,7.06
446,3,738562,Freiburg,Stuttgart,1,0,0,0,3,0,1.84,3.72,4.3,3,738555,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,13,14,14,0,3,4,0,1,1.68,4.17,4.83,3,738548,Freiburg,Augsburg,3,1,H,2,1,H,15,16,9,4,14,9,3,7,3,3,0,0,1.51,4.52,6.25,1,738545,Freiburg,Ein Frankfurt,1,1,D,0,1,A,12,4,5,2,15,15,4,3,3,3,0,0,2.55,3.52,2.74,0,738556,Stuttgart,Werder Bremen,0,2,A,0,0,D,16,9,5,4,8,17,8,4,2,5,0,0,2.06,3.71,3.45,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28,1,738544,Hoffenheim,Stuttgart,2,2,D,1,1,D,13,8,5,4,12,4,6,4,1,3,0,1,2.15,3.62,3.33
447,0,738562,Hoffenheim,Leverkusen,0,0,0,0,0,0,2.94,3.68,2.32,3,738555,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,13,15,6,6,2,3,0,0,2.77,3.59,2.5,0,738548,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,23,10,4,3,2,1,0,0,2.05,3.93,3.33,1,738544,Hoffenheim,Stuttgart,2,2,D,1,1,D,13,8,5,4,12,4,6,4,1,3,0,1,2.15,3.62,3.33,3,738554,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,14,8,2,1,3,2,0,0,4.11,3.92,1.84,0,738549,Leverkusen,Dortmund,0,2,A,0,1,A,20,6,7,2,13,20,8,4,2,4,0,0,2.44,3.81,2.71,3,738545,Leverkusen,Bochum,2,0,H,1,0,H,11,9,4,2,15,14,3,4,2,4,0,0,1.44,4.87,7.06
448,3,738562,Mainz,Augsburg,0,0,0,0,0,0,1.83,3.84,4.24,3,738555,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,12,10,5,5,1,1,0,0,1.98,3.41,4.1,3,738548,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,17,11,3,2,0,1,0,0,1.71,3.99,4.82,0,738545,Mainz,Dortmund,1,2,A,1,1,D,12,12,4,6,15,7,2,3,2,0,0,0,2.91,3.69,2.34,3,738554,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,14,8,2,1,3,2,0,0,4.11,3.92,1.84,3,738548,Freiburg,Augsburg,3,1,H,2,1,H,15,16,9,4,14,9,3,7,3,3,0,0,1.51,4.52,6.25,3,738545,Augsburg,M'gladbach,1,0,H,0,0,D,14,7,4,2,15,15,3,2,1,2,0,0,3.04,3.56,2.31
449,0,738562,Werder Bremen,Dortmund,0,1,0,0,0,3,3.98,4.2,1.81,0,738556,Stuttgart,Werder Bremen,0,2,A,0,0,D,16,9,5,4,8,17,8,4,2,5,0,0,2.06,3.71,3.45,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17,0,738545,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,11,17,5,7,0,0,0,0,2.84,3.28,2.59,3,738555,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,13,14,14,0,3,4,0,1,1.68,4.17,4.83,0,738549,Leverkusen,Dortmund,0,2,A,0,1,A,20,6,7,2,13,20,8,4,2,4,0,0,2.44,3.81,2.71,0,738545,Mainz,Dortmund,1,2,A,1,1,D,12,12,4,6,15,7,2,3,2,0,0,0,2.91,3.69,2.34
450,0,738562,RB Leipzig,Union Berlin,0,0,0,0,0,0,1.74,3.71,5.12,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28,0,738544,Schalke 04,RB Leipzig,1,6,A,0,4,A,9,21,1,14,16,13,1,6,1,1,0,0,5.74,4.37,1.57,3,738555,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,12,10,5,5,1,1,0,0,1.98,3.41,4.1,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18,0,738545,Werder Bremen,Union Berlin,1,2,A,1,1,D,8,11,3,5,11,17,5,7,0,0,0,0,2.84,3.28,2.59
451,3,738563,Hertha,M'gladbach,0,0,0,0,0,0,2.82,3.59,2.44,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18,0,738544,Hertha,Wolfsburg,0,5,A,0,3,A,8,15,2,7,20,13,6,4,2,0,0,0,3.05,3.45,2.36,1,738555,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.54,4.61,5.66,0,738548,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,23,10,4,3,2,1,0,0,2.05,3.93,3.33,3,738545,Augsburg,M'gladbach,1,0,H,0,0,D,14,7,4,2,15,15,3,2,1,2,0,0,3.04,3.56,2.31
452,3,738563,FC Koln,Ein Frankfurt,0,1,0,1,0,3,2.7,3.56,2.55,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98,1,738544,Bayern Munich,FC Koln,1,1,D,0,1,A,22,2,7,1,7,10,9,4,0,1,0,0,1.22,7.4,11.61,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93,1,738545,Freiburg,Ein Frankfurt,1,1,D,0,1,A,12,4,5,2,15,15,4,3,3,3,0,0,2.55,3.52,2.74
453,3,738568,Augsburg,Hoffenheim,0,0,0,0,0,0,2.67,3.58,2.58,3,738562,Mainz,Augsburg,3,1,H,2,1,H,13,11,7,3,12,6,4,12,1,1,0,0,1.83,3.84,4.24,3,738554,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,14,8,2,1,3,2,0,0,4.11,3.92,1.84,3,738548,Freiburg,Augsburg,3,1,H,2,1,H,15,16,9,4,14,9,3,7,3,3,0,0,1.51,4.52,6.25,0,738562,Hoffenheim,Leverkusen,1,3,A,0,1,A,11,12,6,5,15,9,5,8,3,1,0,0,2.94,3.68,2.32,3,738555,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,13,15,6,6,2,3,0,0,2.77,3.59,2.5,0,738548,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,23,10,4,3,2,1,0,0,2.05,3.93,3.33
454,0,738569,Bochum,Freiburg,0,0,0,0,0,0,3.09,3.52,2.29,3,738562,Bayern Munich,Bochum,3,0,H,1,0,H,25,7,12,1,10,12,6,3,1,1,0,0,1.13,9.68,17.97,3,738555,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,13,15,6,6,2,3,0,0,2.77,3.59,2.5,3,738548,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,17,11,3,2,0,1,0,0,1.71,3.99,4.82,3,738562,Freiburg,Stuttgart,2,1,H,0,1,A,9,14,5,3,13,10,4,3,3,3,0,0,1.84,3.72,4.3,3,738555,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,13,14,14,0,3,4,0,1,1.68,4.17,4.83,3,738548,Freiburg,Augsburg,3,1,H,2,1,H,15,16,9,4,14,9,3,7,3,3,0,0,1.51,4.52,6.25
455,3,738569,M'gladbach,Bayern Munich,0,0,0,0,0,0,6.97,5.69,1.39,3,738563,Hertha,M'gladbach,4,1,H,1,1,D,17,7,7,3,12,11,4,6,1,1,0,0,2.82,3.59,2.44,1,738555,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.54,4.61,5.66,0,738548,Hoffenheim,M'gladbach,1,4,A,0,2,A,15,10,5,5,23,10,4,3,2,1,0,0,2.05,3.93,3.33,3,738562,Bayern Munich,Bochum,3,0,H,1,0,H,25,7,12,1,10,12,6,3,1,1,0,0,1.13,9.68,17.97,0,738556,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,10,9,7,4,2,6,0,1,5.05,4.61,1.59,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93
456,3,738569,Stuttgart,FC Koln,0,0,0,0,0,0,2.43,3.47,2.92,3,738562,Freiburg,Stuttgart,2,1,H,0,1,A,9,14,5,3,13,10,4,3,3,3,0,0,1.84,3.72,4.3,0,738556,Stuttgart,Werder Bremen,0,2,A,0,0,D,16,9,5,4,8,17,8,4,2,5,0,0,2.06,3.71,3.45,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28,3,738563,FC Koln,Ein Frankfurt,3,0,H,0,0,D,9,7,4,1,15,11,3,9,3,2,0,0,2.7,3.56,2.55,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98
457,0,738569,Wolfsburg,RB Leipzig,0,1,0,1,0,1,3.26,3.6,2.18,1,738561,Schalke 04,Wolfsburg,0,0,D,0,0,D,17,8,5,2,10,20,9,3,1,4,0,0,3.8,3.69,1.97,0,738556,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,10,9,7,4,2,6,0,1,5.05,4.61,1.59,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17,0,738562,RB Leipzig,Union Berlin,1,2,A,1,0,H,9,6,1,5,15,13,3,4,4,4,0,0,1.74,3.71,5.12,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,3,738547,RB Leipzig,Stuttgart,2,1,H,1,0,H,9,10,4,3,8,6,3,6,0,0,0,0,1.34,5.44,9.28
458,3,738569,Ein Frankfurt,Werder Bremen,0,0,0,0,0,0,1.61,4.39,5.09,3,738563,FC Koln,Ein Frankfurt,3,0,H,0,0,D,9,7,4,1,15,11,3,9,3,2,0,0,2.7,3.56,2.55,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45,1,738548,Bayern Munich,Ein Frankfurt,1,1,D,1,0,H,14,7,6,1,6,4,7,6,3,1,0,0,1.33,6.14,7.93,0,738562,Werder Bremen,Dortmund,0,2,A,0,0,D,8,17,3,9,7,7,3,7,1,0,0,0,3.98,4.2,1.81,0,738556,Stuttgart,Werder Bremen,0,2,A,0,0,D,16,9,5,4,8,17,8,4,2,5,0,0,2.06,3.71,3.45,3,738548,Werder Bremen,Wolfsburg,2,1,H,1,0,H,14,7,5,3,16,12,2,6,3,3,0,0,3.26,3.65,2.17
459,1,738570,Union Berlin,Schalke 04,1,0,0,0,1,0,1.6,3.89,6.21,0,738562,RB Leipzig,Union Berlin,1,2,A,1,0,H,9,6,1,5,15,13,3,4,4,4,0,0,1.74,3.71,5.12,3,738555,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,12,10,5,5,1,1,0,0,1.98,3.41,4.1,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18,1,738561,Schalke 04,Wolfsburg,0,0,D,0,0,D,17,8,5,2,10,20,9,3,1,4,0,0,3.8,3.69,1.97,1,738555,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.54,4.61,5.66,1,738549,Schalke 04,FC Koln,0,0,D,0,0,D,15,7,2,0,13,16,7,7,3,4,0,0,3.73,3.73,1.98
460,3,738570,Dortmund,Hertha,0,0,0,0,0,0,1.33,5.66,8.49,0,738562,Werder Bremen,Dortmund,0,2,A,0,0,D,8,17,3,9,7,7,3,7,1,0,0,0,3.98,4.2,1.81,3,738555,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,13,14,14,0,3,4,0,1,1.68,4.17,4.83,0,738549,Leverkusen,Dortmund,0,2,A,0,1,A,20,6,7,2,13,20,8,4,2,4,0,0,2.44,3.81,2.71,3,738563,Hertha,M'gladbach,4,1,H,1,1,D,17,7,7,3,12,11,4,6,1,1,0,0,2.82,3.59,2.44,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45,0,738548,Hertha,Union Berlin,0,2,A,0,1,A,10,7,3,3,12,13,3,2,1,2,0,0,3.59,3.3,2.18
461,0,738570,Leverkusen,Mainz,1,0,1,0,0,0,1.83,3.92,4.13,0,738562,Hoffenheim,Leverkusen,1,3,A,0,1,A,11,12,6,5,15,9,5,8,3,1,0,0,2.94,3.68,2.32,3,738554,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,14,8,2,1,3,2,0,0,4.11,3.92,1.84,0,738549,Leverkusen,Dortmund,0,2,A,0,1,A,20,6,7,2,13,20,8,4,2,4,0,0,2.44,3.81,2.71,3,738562,Mainz,Augsburg,3,1,H,2,1,H,13,11,7,3,12,6,4,12,1,1,0,0,1.83,3.84,4.24,3,738555,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,12,10,5,5,1,1,0,0,1.98,3.41,4.1,3,738548,Mainz,Bochum,5,2,H,3,0,H,14,14,7,4,17,11,3,2,0,1,0,0,1.71,3.99,4.82
462,3,738575,Mainz,M'gladbach,0,0,0,0,0,0,2.15,3.67,3.3,0,738570,Leverkusen,Mainz,2,3,A,1,2,A,17,12,7,7,14,19,4,5,5,5,1,0,1.83,3.92,4.13,3,738562,Mainz,Augsburg,3,1,H,2,1,H,13,11,7,3,12,6,4,12,1,1,0,0,1.83,3.84,4.24,3,738555,Union Berlin,Mainz,2,1,H,1,0,H,9,9,5,2,12,10,5,5,1,1,0,0,1.98,3.41,4.1,3,738569,M'gladbach,Bayern Munich,3,2,H,1,1,D,17,13,7,4,9,9,4,0,0,1,0,1,6.97,5.69,1.39,3,738563,Hertha,M'gladbach,4,1,H,1,1,D,17,7,7,3,12,11,4,6,1,1,0,0,2.82,3.59,2.44,1,738555,M'gladbach,Schalke 04,0,0,D,0,0,D,17,18,4,5,9,15,9,5,2,3,0,0,1.54,4.61,5.66
463,0,738576,FC Koln,Wolfsburg,0,0,0,0,0,0,2.38,3.49,2.97,3,738569,Stuttgart,FC Koln,3,0,H,1,0,H,18,11,7,4,10,12,3,6,3,4,0,0,2.43,3.47,2.92,3,738563,FC Koln,Ein Frankfurt,3,0,H,0,0,D,9,7,4,1,15,11,3,9,3,2,0,0,2.7,3.56,2.55,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,0,738569,Wolfsburg,RB Leipzig,0,3,A,0,1,A,7,17,2,5,16,15,2,5,1,1,0,0,3.26,3.6,2.18,1,738561,Schalke 04,Wolfsburg,0,0,D,0,0,D,17,8,5,2,10,20,9,3,1,4,0,0,3.8,3.69,1.97,0,738556,Wolfsburg,Bayern Munich,2,4,A,1,3,A,19,9,5,4,10,9,7,4,2,6,0,1,5.05,4.61,1.59
464,3,738576,Hertha,Augsburg,0,0,0,0,0,0,2.15,3.63,3.3,3,738570,Dortmund,Hertha,4,1,H,2,0,H,12,15,5,8,8,15,3,4,1,2,0,0,1.33,5.66,8.49,3,738563,Hertha,M'gladbach,4,1,H,1,1,D,17,7,7,3,12,11,4,6,1,1,0,0,2.82,3.59,2.44,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45,3,738568,Augsburg,Hoffenheim,1,0,H,0,0,D,16,8,3,2,13,14,6,1,3,3,0,0,2.67,3.58,2.58,3,738562,Mainz,Augsburg,3,1,H,2,1,H,13,11,7,3,12,6,4,12,1,1,0,0,1.83,3.84,4.24,3,738554,Augsburg,Leverkusen,1,0,H,0,0,D,10,12,5,4,14,8,2,1,3,2,0,0,4.11,3.92,1.84
465,0,738576,Hoffenheim,Dortmund,0,1,0,1,0,3,4.15,4.22,1.77,3,738568,Augsburg,Hoffenheim,1,0,H,0,0,D,16,8,3,2,13,14,6,1,3,3,0,0,2.67,3.58,2.58,0,738562,Hoffenheim,Leverkusen,1,3,A,0,1,A,11,12,6,5,15,9,5,8,3,1,0,0,2.94,3.68,2.32,3,738555,Bochum,Hoffenheim,5,2,H,3,0,H,17,10,11,4,13,15,6,6,2,3,0,0,2.77,3.59,2.5,3,738570,Dortmund,Hertha,4,1,H,2,0,H,12,15,5,8,8,15,3,4,1,2,0,0,1.33,5.66,8.49,0,738562,Werder Bremen,Dortmund,0,2,A,0,0,D,8,17,3,9,7,7,3,7,1,0,0,0,3.98,4.2,1.81,3,738555,Dortmund,Freiburg,5,1,H,1,1,D,24,6,8,3,13,14,14,0,3,4,0,1,1.68,4.17,4.83
466,3,738576,RB Leipzig,Ein Frankfurt,0,1,0,1,0,0,1.71,4.12,4.66,0,738569,Wolfsburg,RB Leipzig,0,3,A,0,1,A,7,17,2,5,16,15,2,5,1,1,0,0,3.26,3.6,2.18,0,738562,RB Leipzig,Union Berlin,1,2,A,1,0,H,9,6,1,5,15,13,3,4,4,4,0,0,1.74,3.71,5.12,1,738555,FC Koln,RB Leipzig,0,0,D,0,0,D,9,7,0,2,10,15,5,1,3,4,0,0,3.95,3.76,1.92,3,738569,Ein Frankfurt,Werder Bremen,2,0,H,1,0,H,11,3,6,0,15,9,5,2,1,1,0,0,1.61,4.39,5.09,3,738563,FC Koln,Ein Frankfurt,3,0,H,0,0,D,9,7,4,1,15,11,3,9,3,2,0,0,2.7,3.56,2.55,3,738555,Ein Frankfurt,Hertha,3,0,H,2,0,H,10,13,4,3,12,10,7,1,1,2,0,0,1.49,4.62,6.45
